Year,ISIN,Weight
2014,JP3449020001,1.8432947881340288e-10
2014,AU000000GWA4,5.0230130938958146e-08
2014,SG9999000020,5.067277851139771e-08
2014,AU000000LLC3,4.364513533163411e-08
2014,HK0019000162,3.197886594292811e-10
2014,JP3320800000,1.3497395138523014e-08
2014,JP3402600005,6.7852925444792045e-09
2014,JP3197600004,0.012935456777885157
2014,JP3475350009,1.5439781445443795e-08
2014,AU0000224040,4.799080497561781e-09
2014,JP3491000000,7.037173821449169e-09
2014,AU000000ORG5,1.0196575325898675e-09
2014,JP3951600000,0.017360440364754533
2014,JP3528600004,1.684980373357489e-07
2014,JP3814800003,5.0786297589538585e-09
2014,JP3420600003,1.711867414120461e-08
2014,AU000000BLD2,2.85536050964238e-09
2014,JP3429800000,0.03297486504325545
2014,JP3900000005,4.1277613910904783e-08
2014,HK0004000045,1.4107193984357634e-07
2014,JP3368000000,4.695529879663773e-10
2014,HK0200030994,3.20770908374051e-07
2014,JP3197800000,2.6133539204088515e-08
2014,JP3890310000,7.196722517816484e-08
2014,JP3626800001,4.373405771539828e-09
2014,AU000000MQG1,3.084730763918952e-07
2014,HK0823032773,0.037535969344798935
2014,JP3522200009,1.1777196962231876e-11
2014,JP3898400001,1.136235557141136e-08
2014,JP3940000007,6.01653217358504e-09
2014,BMG8063F1068,1.312705775325859e-08
2014,AU000000NCM7,9.136277047531835e-09
2014,JP3371200001,0.0408914313862568
2014,JP3914400001,1.740872670218082e-08
2014,JP3977400005,0.020677409572378697
2014,AU000000TLS2,6.014136378389092e-08
2014,JP3452000007,2.9659027075172023e-08
2014,AU000000ASX7,1.3958102658278813e-07
2014,AU000000SGM7,2.9079226933987815e-08
2014,SG1R50925390,1.692322202399222e-09
2014,JP3112000009,1.110410965224183e-09
2014,JP3266400005,2.1703318853049447e-08
2014,JP3657400002,4.4768991092848704e-08
2014,JP3877600001,8.593535825955887e-08
2014,SGXE34184239,7.394270815743117e-08
2014,BMG684371393,1.6884444752154801e-09
2014,JP3496400007,3.32404485541254e-08
2014,JP3595200001,3.087813697281491e-10
2014,JP3762600009,1.8269351854070222e-07
2014,JP3493800001,7.1618535269339896e-09
2014,JP3672400003,2.1678815715203495e-08
2014,JP3820000002,1.9878941801730813e-08
2014,JP3122400009,9.766651152376638e-08
2014,AU000000QBE9,1.601314029588854e-07
2014,SG1V61937297,3.869146821904806e-10
2014,HK0002007356,0.07882346491672632
2014,JP3890350006,1.0805242294402639e-07
2014,JP3850200001,2.043242526047035e-11
2014,AU000000CSL8,3.828537805296619e-08
2014,JP3493400000,8.490480081125444e-09
2014,JP3551200003,1.5613489275911363e-11
2014,JP3582600007,2.7724863554567625e-07
2014,JP3726800000,1.9526397477147377e-08
2014,HK0066009694,0.018645051256547217
2014,JP3551500006,5.143572333310054e-09
2014,JP3126400005,7.170870296068931e-08
2014,HK0011000095,6.606324149939938e-08
2014,JP3256000005,2.4868210755923177e-08
2014,JP3359600008,1.179165892857245e-08
2014,JP3830800003,1.0178780544983395e-09
2014,AU000000BHP4,7.303149125000731e-09
2014,JP3814000000,0.026871188938576512
2014,JP3546800008,2.1444646674823014e-08
2014,JP3405400007,7.203129010549561e-08
2014,JP3200450009,6.472812029106041e-08
2014,JP3539220008,8.886485822430394e-08
2014,AU000000CBA7,1.21424218660127e-07
2014,JP3733000008,5.165278991227837e-08
2014,JP3505000004,2.3283985048787133e-08
2014,JP3678000005,6.111735909856184e-09
2014,JP3385980002,5.932094021407011e-09
2014,JP3830000000,4.7846286359958055e-08
2014,AU000000ORI1,6.584346682811129e-09
2014,JP3362700001,1.4757389928735324e-10
2014,JP3910660004,5.7373010303953866e-08
2014,SG1R89002252,1.5823446128972904e-07
2014,AU000000OZL8,9.392039796307549e-09
2014,AU000000IGO4,4.1604416434744604e-08
2014,JP3270000007,4.163942684939876e-08
2014,AU000000PPT9,2.232443422527729e-07
2014,JP3720800006,2.246583107958967e-08
2014,JP3891600003,1.6743846491611283e-08
2014,AU000000SUN6,1.7889370015518621e-07
2014,NZFBUE0001S0,8.764901425007365e-09
2014,AU0000038911,1.2167770069199061e-08
2014,JP3421100003,1.2587867138998137e-08
2014,AU000000COH5,1.4886421440642045e-07
2014,JP3633400001,0.03570692208471117
2014,JP3688370000,3.523871433748141e-09
2014,JP3111200006,1.7749944076410599e-09
2014,AU000000AMP6,1.5509426934846244e-07
2014,AU000000ERA9,1.2360192946238782e-08
2014,JP3551520004,6.715969697048553e-08
2014,JP3605400005,1.6002852826457584e-11
2014,JP3613400005,6.278336757374878e-09
2014,JP3293200006,3.629932692468297e-09
2014,BMG668971101,2.0584037927389325e-08
2014,JP3180400008,0.011903978874924127
2014,JP3634600005,5.5784754522967254e-09
2014,JP3375800004,2.0541432115475456e-08
2014,JP3260800002,0.05507570117582152
2014,JP3778630008,5.924342980814145e-08
2014,JP3350800003,7.915901202742101e-12
2014,AU000000BPT9,2.7604207757162887e-08
2014,JP3304200003,6.314174312191037e-08
2014,JP3456000003,3.351887651917631e-08
2014,JP3684000007,9.818503719106237e-09
2014,JP3665200006,5.540172149052916e-09
2014,JP3667600005,4.637303148777097e-08
2014,JP3783600004,1.7673895342405418e-09
2014,AU000000WOW2,1.9476892801141068e-08
2014,JP3194000000,4.779888008992744e-08
2014,JP3526600006,1.659282707867413e-11
2014,JP3190000004,1.1678993529214397e-08
2014,JP3888300005,5.118722122222665e-10
2014,JP3223800008,8.301766735678955e-11
2014,JP3686800008,2.974737290299455e-10
2014,AU000000WOR2,6.95773041307467e-08
2014,JP3119600009,0.001266045263999341
2014,AU000000BSL0,3.4117790307755293e-10
2014,HK0010000088,7.862283137410353e-08
2014,JP3443600006,1.727936802976804e-08
2014,JP3289800009,1.867648649724369e-10
2014,AU000000CWY3,8.203219544328918e-09
2014,JP3854600008,0.0028251511597073274
2014,HK0388045442,1.8082811563743425e-07
2014,SG1F60858221,0.03681693794127831
2014,JP3711600001,1.1807821211870564e-08
2014,JP3246400000,0.0
2014,JP3629000005,7.86921502600743e-09
2014,AU000000CIM7,4.761686627637472e-08
2014,JP3158800007,1.1142174269661801e-10
2014,SG1U68934629,2.6101735035345513e-08
2014,JP3902400005,2.6521178526567455e-08
2014,JP3571400005,1.0288237829232968e-07
2014,JP3358800005,1.0037846232939378e-08
2014,NZCENE0001S6,2.12519894392424e-09
2014,AU000000NAB4,1.7592222200339717e-07
2014,AU000000GPT8,1.5778456886265785e-07
2014,AU000000MGR9,1.722225974068668e-07
2014,AU000000DXS1,9.97110935013967e-08
2014,JP3164800009,1.3753977992907424e-08
2014,JP3866800000,9.497381195071984e-09
2014,JP3166000004,8.436260396967534e-08
2014,JP3397200001,1.1353434215078906e-08
2014,JP3165700000,7.740316648932044e-08
2014,JP3027680002,1.238093076967026e-08
2014,NZAIAE0002S6,8.012880731004626e-08
2015,JP3502200003,0.0
2015,JP3351600006,0.0
2015,SG1J26887955,2.0655502789112043e-07
2015,JP3174410005,0.0
2015,JP3903000002,0.0
2015,HK0006000050,0.17166148290259228
2015,AU000000MAH3,1.7093033716243e-09
2015,JP3818000006,3.5485247896312984e-09
2015,AU000000IVC8,6.559724782231164e-08
2015,AU000000TCL6,6.820334766027218e-08
2015,JP3788600009,0.0
2015,AU000000STO6,2.3457109693327615e-09
2015,AU000000TAH8,2.489470203909234e-07
2015,JP3544000007,0.0
2015,JP3388200002,0.0
2015,JP3215800008,0.0
2015,SG1T75931496,6.040687009828315e-08
2015,JP3258000003,0.0
2015,JP3495000006,0.0
2015,JP3401400001,0.0
2015,JP3634200004,0.0
2015,JP3596200000,0.0
2015,JP3419400001,0.0
2015,JP3893600001,2.7631415348753885e-09
2015,JP3845400005,2.2727464769799683e-11
2015,AU000000IAG3,1.1517902468060582e-07
2015,AU000000SBM8,2.79039867912445e-09
2015,JP3894900004,0.0
2015,BMG524401079,0.0
2015,JP3481800005,1.6792947503192237e-08
2015,JP3621000003,0.022367773237816576
2015,JP3419050004,0.0
2015,IE00BKVD2N49,5.437656498230926e-08
2015,JP3435000009,0.0
2015,HK0242001243,3.6583993351349894e-09
2015,AU000000ANZ3,2.3997210578138923e-07
2015,JP3811000003,0.0
2015,AU000000DOW2,1.4576751936284242e-08
2015,JP3242800005,1.6241208737028983e-08
2015,HK0003000038,0.024110296707980115
2015,JP3566800003,0.0
2015,HK0016000132,2.6955751829553556e-08
2015,JP3407400005,0.0
2015,BMG677491539,6.288691279234206e-10
2015,JP3592200004,0.0
2015,JP3753000003,1.2678929207466682e-10
2015,JP3463000004,0.009486780861987357
2015,JP3787000003,5.950173701073931e-08
2015,AU000000BWP3,2.297673289390743e-07
2015,BMG2442N1048,0.0
2015,JP3955000009,7.4044554853950585e-09
2015,JP3148800000,0.0
2015,AU000000MTS0,5.928619280891989e-08
2015,SGXE21576413,4.574397409409376e-07
2015,JP3743000006,0.0
2015,JP3659000008,0.008769095977768256
2015,JP3134800006,0.0
2015,JP3205800000,0.0
2015,JP3535800001,5.9101647514228806e-09
2015,JP3762800005,0.0
2015,JP3942400007,0.003027396849985765
2015,JP3973400009,0.0
2015,JP3538800008,0.0
2015,JP3888400003,0.0
